"","Ctrl_F1","Ctrl_F2","Ctrl_F3","Ctrl_F4","Ctrl_F5","Ctrl_F6","Ctrl_F7","Ctrl_M1","Ctrl_M2","Ctrl_M3","Ctrl_M4","Ctrl_M5","AIS_F1","AIS_F2","AIS_F3","AIS_F4","AIS_F5","AIS_F6","AIS_M1","AIS_M2","AIS_M3","AIS_M4","AIS_M5","AIS_M6","AIS_M7","AIS_M8","AIS_M9","AIS_M10"
"MI0016784",8.24398954006932,2.33861693152177,5.02251336490376,2.43570263426933,2.22905870953252,2.46180840523744,2.87962557275689,6.93708593823295,3.73502803745755,7.82329454757763,2.66011733462963,5.56514351059702,8.2423017460006,2.74568182345006,3.52168088224354,7.47506308454397,3.29816391855809,3.38689303003245,2.25882552935738,2.29372174116208,5.7237926010557,2.27299695607161,5.88775076605365,6.69391858299211,3.32862538300878,7.64055267141035,6.4434075837026,6.6467674289754
"MIMAT0022984",8.55633433723685,7.70138668677907,3.51658924363626,5.98047995551923,8.00456381713936,3.45122201511341,3.37770903853888,6.12514142023094,3.72665919646243,7.9073688788774,8.71623030278862,6.21962878675359,3.7510526240151,8.19295183785902,3.64122110869823,6.98006306929615,7.26507330032728,6.13600133477265,6.83689638756083,8.82618217476665,7.09643717903573,3.58777080485437,3.41659853685588,6.47555782730061,7.94912064328954,6.92155208011336,3.57565293553626,6.71050708851244
"MIMAT0000429",2.80097110144826,1.86039835077338,6.14155116158672,6.60283343642501,2.21867745972399,5.63794034300983,1.7793656861584,6.89082859988457,7.56273625748199,1.77925678785468,2.57390454227519,6.51375316646349,1.7391253419791,1.99380129270763,1.805462200187,7.55883548070697,7.49297912015108,1.80827277670978,1.75982797605062,1.80449178625964,1.69259037664803,2.22121636125135,4.55411632120104,6.70023261252253,7.09918495619086,2.78614998509002,6.96500546516056,1.7421574722757
"MI0017390",0.494387505984462,0.135970381453209,11.0749460465943,-0.0671651314570172,1.78119050942138,9.0050360092277,0.0248792106785181,0.0780391167285241,1.1672792700738,0.0247223554166582,0.0414665643423764,1.67894572388435,-0.0347557127601217,-0.0675643441867393,0.0618339417104552,-0.0794872347194897,0.257008950668931,0.0657419608869476,-0.0036418289335558,0.0604814862719436,1.25874078424157,0.842750587477129,0.596443215685767,0.0617399928660971,-0.0360031013978233,5.26646582156999,1.86806247523006,7.99435466122165
"MIMAT0001625",2.17890828268495,2.25192864419986,2.79175586931054,1.29924585784915,1.31156091748594,0.875921942433729,1.00856529868934,1.0500266163841,6.17165539994579,1.89880192842505,1.02140489789912,1.02065022395272,6.10481921082306,0.938740854762548,1.03729225353384,1.26059731803086,1.13376638030121,5.40508072531823,0.986702765407178,1.03623318885134,6.01836928575242,5.36363549218092,5.22554538104982,1.03721866652599,0.962237084681925,2.98163014183244,5.84320938956369,5.43648837682668
"MIMAT0019776",3.32828672533079,8.1339268174132,3.43499746791129,7.91836244771111,2.40261624876973,6.30668238834149,2.45601457514543,2.92321979655295,8.11538910036359,7.04408296988246,2.84788636841307,8.04477415913971,7.68401549129163,6.86806437340373,2.88995814675649,6.8523919142068,8.28550638598547,2.48261893451763,2.43812824907732,7.85082661931385,2.37716950959541,2.4548564624462,6.352675414555,8.48651022805321,2.41851756457878,2.63243944099382,2.60984416864819,7.51167230299575
"MIMAT0000066",3.84864145059912,3.33433547163775,5.86289609283698,3.92806494389117,3.27590690081223,3.39965347389406,3.48788061368503,3.0329341386796,4.1340043485611,3.07309892647382,4.43710799567983,5.43230281365301,3.46131849405479,3.30864434476385,3.69799546948236,3.57501220653419,4.25844569392455,3.71139576748199,3.21590566861085,6.02146481228942,3.51547389918914,3.0690769203534,8.59512878214914,4.19708588795666,4.00466381591266,4.1266195834933,3.28912744719918,4.24353983182716
"MIMAT0001627",3.46586422146195,3.73115220625786,8.84004211501898,7.81625471576368,3.82709681744029,6.0728831311867,6.89655310277996,7.11749235363153,8.84523946313043,3.3490671187912,8.58175086093612,6.83268432469661,6.16553133337123,8.24577704533039,7.77981113856376,7.38453837634181,3.41586170683964,3.82946051281351,8.06776453420384,8.46873480602138,6.29984368015676,3.34844591263513,3.76781820340786,7.32180715365555,7.8848208673504,4.2622851960131,6.44082979214189,3.32944758656089
"MI0016994",2.76084177125301,6.74359890239646,1.91751266222386,1.53877055839531,3.92785541132514,5.73684107379582,6.21640080133605,1.66820558426037,2.7747066829431,6.8317088247441,2.17911303310446,6.06545507052061,1.96819061378549,7.04895253021343,8.34799340330697,6.95875940104572,1.76656641718778,1.65688904300745,7.2411648154997,10.6899772918376,5.87651154804484,1.61810708056678,1.92915006354817,1.65321989287378,2.61351538319597,1.89322649097763,2.12114706562476,1.57088327143382
"MIMAT0000069_1",2.16487507971931,1.90376946972027,1.45199501073537,2.91542442321941,5.21301484089167,4.95673673085942,1.32943081940339,1.34753873050376,1.36355371563429,1.3293791950161,1.33494988071409,5.01774849738733,1.31056302576484,2.61082279591394,1.34188915684598,4.99449895404497,1.38659457408938,3.20655011009217,3.66385040000915,2.24984023228176,3.44046645923724,1.3288325064356,4.3237608446902,1.34185673577676,3.14999521645088,1.30301693469119,1.78398226733586,1.31197003904641
"MIMAT0004607",1.86590454669293,5.58110573609549,2.86842562397098,8.73385133212068,0.45829283192482,0.378445730209479,0.536018143685922,1.35078300880322,1.90998324623493,0.535879043370465,1.24644063272641,5.01753479726142,1.5719600685978,0.454438148776651,0.568847648643165,0.44398017337887,0.676513193775275,0.572325946448946,0.510761363637977,2.20185108392329,5.2181357365877,1.8336880211302,0.419834865282767,0.568764045267029,0.48219573485927,5.76644873406137,5.38194872675669,0.487365779363814
"MIMAT0004548",1.44060503031329,2.40013514417449,5.52747050928716,5.68787198373202,1.19875375219722,1.33717459330869,6.1622519643554,5.54062810579766,1.32324373912887,1.25580111091485,1.26707589072328,4.88326032828097,1.59941219627801,6.05837684645345,1.28095947889289,1.4766262555235,1.36664631798796,2.19352685066609,1.23699397362751,1.83928299765655,5.23373238934306,5.89251532860785,1.83624138313199,1.28089501637999,2.35489797258217,2.34235193739722,6.11128737163042,1.61164976234509
"MIMAT0000737",1.75594314841086,2.30890485660378,7.36997516728124,1.79925204341314,8.01276838718272,5.97541322636913,6.76260043772327,1.59567655204258,7.64625192097332,1.55695397699872,2.0826540692478,2.64359416073441,2.50956783482949,1.79814249867934,1.5837440136429,6.11528112916177,2.41545267703102,1.5866087116875,1.96888151147045,2.12933359514507,5.53652269206115,2.03678135831763,5.72294868146333,1.58367524777367,1.51476535926738,8.80158286934819,6.50438261324058,1.5187495435573
"MIMAT0003338",3.70175438540723,7.59748136716741,5.13520388116214,6.88295016453417,2.47885784889585,6.08629111738586,2.52107758930007,2.5491314424101,3.02581611879435,7.28295785422818,3.31276785588906,6.92986649212587,2.49191156638453,7.34951734724375,7.38774892752385,2.6426113017156,2.60982412641344,6.98412934591728,8.47352085048879,8.07010744391126,2.58620322605539,6.54071559195423,5.82125263488674,3.68071398768281,2.91033406526862,7.1210183716475,4.15751271975629,2.92676573015838
"MIMAT0002177",9.99787334196581,9.30215320465341,4.34011345586164,2.24063597307503,3.09982974560848,6.2843916178616,3.83539718584007,8.50385478807086,7.49190147478598,7.12014592507743,7.97449191519465,2.31967596587786,2.26365972243119,3.178480610811,3.31135122757826,2.90434005096533,3.05158668128448,3.09858347199219,6.4369729972688,8.53997304628185,3.79791357815684,7.327917559731,6.63144969929164,2.78989078144489,7.04085514879173,3.21978870461476,2.68501433091836,3.13286774526368
"MIMAT0000462",2.77903954138158,8.72242370109725,0.744930593458509,7.18616517491483,0.176443614367381,0.0678231556398583,1.48512652099568,2.02216009935309,2.86349616449649,2.02036344699036,0.296041811208083,6.58509531824204,0.209346289992558,0.171328966544148,0.318876251810807,0.157393014530333,0.451611319489978,1.65092702710893,1.87283466657746,2.39512344788681,0.524809338632062,2.0120050729908,1.8526781547788,0.318771209751176,0.207909286721311,0.180079281790154,0.913345244722799,8.03569642286836
"MIMAT0000318",2.72727033987679,2.77631964186438,6.41290300047842,3.81377619025558,2.72035321173269,2.27089148889201,3.05963559316917,2.99293230880649,2.1021319710592,2.3406531152355,4.01478273350554,2.88294239178277,3.34845399139834,2.70168911891566,3.18763533436178,2.89555239773926,3.98248829464274,3.39548873976018,2.29975332008859,2.7934458352436,2.31713996732932,2.83043520404042,9.32007049675067,4.2370426072635,3.93013449264577,3.86762707238012,3.02837831061622,3.81527436248187
"MIMAT0001343",3.15539170495281,3.11972628983444,2.56135326166291,2.33071440672916,5.91642206644875,5.19077793238759,1.5619426304589,6.03572109935515,3.33048075309001,2.95674046410645,1.98968595297871,1.56898797288008,1.53618673304229,1.76088523060892,1.57881731335389,2.04397262392026,2.63332715853622,2.03881621651674,1.54939709328615,2.98932979059555,2.01916821508596,5.43805932013251,3.45363744651844,2.54223895084063,2.47687180385361,2.63766022771993,5.87765376470878,5.61342631884803
"MI0006351",8.23431651869984,3.03143639892887,3.408268974676,5.81843283828986,7.49994137254538,2.61670082586855,3.24419767362404,3.19610534900729,2.54492798331861,3.39932012665396,2.49918808492631,5.59301558883601,6.83717487397631,2.63811811444061,7.14672396158124,7.17252786292228,2.58180300590197,2.51244170397602,2.47564978071373,8.36958159741395,6.07606838484762,6.88702457012912,5.99073360221758,2.88944436061524,7.69314695130665,7.81666663877745,3.80645353451012,6.92367153915997
"MIMAT0004481",3.57160674659056,2.59060242260487,2.6738213524765,3.31279493842512,4.38138856637073,5.72440733241591,2.80582714576671,7.69619446542448,4.18051442360343,3.54006997203911,4.2651817102667,6.81923608453972,5.77378771605874,3.24180255285252,6.83055372919077,4.02606957658915,6.50458696134617,5.96544182430423,3.75566514890484,2.56523544528781,7.3569735860583,3.00102307950399,4.69750806936253,2.86220474240578,3.72120962463456,2.5310760136332,5.71224936045699,6.85561504953431
"MIMAT0000100",2.77673312741098,3.8285348431067,2.81214851676409,3.40939649434547,6.48392111107655,5.83843774209969,7.01925733775409,2.66199914714315,3.1090916150264,6.94371104979328,2.64421482818836,7.55314774455233,7.50434666025215,6.37442190722473,7.29759788053048,6.81339465608317,8.23470725618029,7.28230288706318,7.4783766815126,3.24546584244938,7.45658403015567,2.63559930160886,5.4105480310543,3.85702551363288,3.26730759679503,3.17565580139805,2.57611001776426,3.81166356882602
"MI0000272",1.8886390728489,2.59891146135869,3.07073636148863,5.16681455116258,2.69685556607945,1.81914729898224,2.32403242220917,1.82484966802994,6.74094814038109,5.7346093380202,2.12503739586551,5.31421397673446,2.32058478871936,1.94971590685362,2.4164508505696,1.78869001351674,1.85504051426462,2.16560881774408,1.80478153790099,2.93542924855491,5.20658735021302,2.09462192709875,6.64322549051425,5.70182488001793,5.8899997817489,1.96140427259502,2.45228198271467,2.18459612128356
"MI0005769",9.7030368160428,8.09086654711185,3.02554772056747,2.58783511101686,2.74152063188166,2.12082384936214,2.28182669559446,6.66939572021039,8.13314040488833,1.78331606238442,2.65520056546216,2.32317611405989,2.38281465797915,7.68392235068811,7.75283165380062,7.30771485743371,1.93553292286736,1.82196856028811,2.49870123644919,8.54112777535246,2.33976191244215,1.78176419569751,5.86618085286139,2.37842665219079,7.79221962746112,1.70577110937432,2.01347788155597,7.05226776868865
"MIMAT0000430",0.452571063315755,0.123857674174484,2.95205628983233,-0.279919187963825,-0.275501577876777,-0.132024246171987,-0.178042005669214,-0.0352322443155364,0.0882171838032346,2.85191496170131,1.65552750666856,0.82038770828745,-0.244043450109791,-0.280361080569212,-0.0840782726905012,-0.293558191484311,0.237633524171152,0.912928533957952,-0.20960395893914,-0.0882581663063293,0.907027192495693,-0.180055615593215,0.483893780517917,-0.0843680935319562,0.93937666548695,23.4195346364697,2.82267280265102,0.536843662042787
"MIMAT0000428",2.01065556260471,1.94996253117128,6.4198910196301,3.9661677863293,2.07291808437561,2.28482120351515,6.33060530232919,1.92897453182949,2.4028682574834,6.60199881381701,4.0774971356662,2.86306270308909,3.06327384575359,2.56254598736771,2.76539888389347,2.50675846470594,3.47260662769231,3.09160818360473,6.2626021471477,1.92297955221326,2.10015603229001,1.91075317138934,6.78158152147241,4.61211097184752,3.83406947340896,3.70032302476624,3.22406037395104,3.80143126711483
"MIMAT0015041",3.38217874422806,2.27483937533588,1.19439318573395,1.87666572956598,9.01402201160576,7.39887987255021,0.858688733907284,0.904888220312803,2.79346558765021,8.41712850474805,1.54676588261613,0.872137027191966,8.05249385932657,0.781267387698753,0.890680313062519,0.771566729502351,0.998728638238154,0.894096799886764,0.834396405347553,11.2025599250638,1.26619390589069,1.49147728086992,3.02991022240082,0.890598258274135,0.807267096964483,1.92040265278479,1.3644610121316,1.65079998159659
"MIMAT0005459",2.1750816432632,2.05860532620106,7.91728336241857,7.53254425559517,1.91707311287736,1.94452173164878,7.35409297054939,2.01505150257241,3.59266202582006,6.39531925820998,8.48959993901314,5.59141925890358,2.26004946345116,7.07776872682916,6.81957973383811,7.24481460221382,3.13281871409063,2.4957203748036,1.95693238071188,2.00223021953838,5.43091591205712,1.97550066666109,1.88906495341617,6.29017501632475,1.93499885281749,2.5710394753327,5.38556305347006,5.94606857517405
"MIMAT0000728",4.18539458799893,4.62166724038376,6.15479949265097,4.49241332493885,7.31727573048348,5.99156879830489,3.48184346051681,3.98554570115646,3.83362473136472,3.83087368985137,4.28927233620889,4.14241273854971,4.13658335988177,6.83655943665369,7.27366366966389,3.29881830390511,5.95269571573541,3.95045290872768,7.07178850990496,7.68715269731264,6.25814572315158,6.56189964348452,6.92687367875216,4.21587301165505,4.26356772507339,4.54037760697455,6.84680610264628,4.33463324938477
"MI0003658",0.260777632432525,-0.165015749002777,4.12073450372144,6.05193398929888,-0.593494543632131,-0.830292829180283,-0.410186867708462,4.90744701535655,-0.211182061092561,-0.41048806654127,1.28012073510528,-0.380571065256391,-0.530832586415239,0.227651280503524,1.73134494797798,1.4568978280677,15.6727344715916,1.74985264219814,-0.466269143469296,-0.343670781951728,-0.703080591408861,0.673645851760731,1.79580508507206,-0.341382785619664,-0.533503945890793,3.73993325900143,-0.732430623258807,3.56228044984269
"MI0014181",3.43049958928274,7.11641876784944,6.00182345162745,5.80494443242357,8.10308846378145,2.65863085866791,6.81493611697315,4.99451260721928,8.06811283925636,2.9992635042573,3.24727098559097,5.19508767712202,2.90101441549694,2.68726402901851,2.7379513609573,2.95048590510178,6.34495264596394,2.73964123938873,6.50241100302845,7.41173034519643,5.74312621267575,6.92010487893553,5.91978481228022,6.01932903158701,6.57577564626445,2.68993568137628,2.66955417406982,6.00310366549458
"MI0003620",1.27149228057277,0.82270244959015,0.145363126672786,-0.830233676455427,11.1973152982427,-0.643084024021303,-0.675645036477675,-0.576452288291799,-0.42682994456467,-0.675890309749999,-0.649997778061947,-0.651484819187907,0.14678376664638,0.410219065066498,-0.619189648592263,0.848337104394402,0.974066032759214,-0.613238265536421,-0.721151566376708,5.05385098242045,-0.272086887274889,8.94001990898323,-0.905835534947838,4.49438589480885,-0.775238877817455,-0.817395011017655,-0.931560050155101,-0.76522253586557
"MI0003647",4.38913737266503,4.74421069219101,4.26580230293153,6.75669232654393,7.67531687049165,3.59753424176108,3.92873738888093,7.52345208841312,7.69311132293768,7.18451747085073,7.50912463448689,5.66873962972997,8.07366844230769,4.21158161810407,4.02650155815032,3.87492317416518,4.33356195878634,6.81256604599216,6.31894165808243,8.82127973438569,5.76573365336265,7.03191698497731,5.61021521910421,5.45839752085676,3.92080200969382,6.36087389648259,5.96070218723641,3.94108893952519
"MI0024976",4.02696920786098,7.43971350092706,2.98234086607548,2.25847711557875,0.880945518523172,0.795656041876255,0.965451223410697,7.44958558410423,2.88282905888001,8.23831884128986,2.54439164522965,1.65128993209089,0.907972924610784,0.876791940515373,1.00156767360212,0.865541188850083,2.04754342958647,1.00540873292508,9.34969348917707,3.45295368966431,1.93520299499017,2.79090952527917,2.51042467806966,1.00147538510502,1.72899629452344,1.61856843099521,1.30035931287083,10.9957760378015
"MI0025908",4.29415698971031,7.3945421325307,4.16354172588076,5.86979999383102,6.91406172920539,3.1940520509298,6.35139176553446,6.68582305306953,8.45107231984235,7.84133676285768,3.55447862807519,3.55241921326876,8.3926764447483,3.79639497527755,8.16023012802217,6.82348321574062,4.23587460204499,7.64118042009617,3.45842721638887,3.90287309274487,5.76720378036748,6.14865960658689,6.04390369030981,3.59735316771269,3.38889722577748,6.53999941856101,4.07773124234417,6.95524824749266
